"id","day","duration","order","mean","median","max","sum","min","theorTime","weekend","weekday","currTime","diffTime","perTime","department"
" mvollan001",7,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33344,-152.5,0,"Security"
" mvollan001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33497,0.5,0,"Security"
" mvollan001",9,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",33284,-212.5,-0.01,"Security"
" nbasham001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",33012,-484.5,-0.01,"Facilities"
" nbasham001",10,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",34512,1015.5,0.03,"Facilities"
" nbasham001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",35230,1733.5,0.05,"Facilities"
" nbasham001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33792,295.5,0.01,"Facilities"
" nbasham001",3,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",35880,2383.5,0.07,"Facilities"
" nbasham001",31,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",33912,415.5,0.01,"Facilities"
" nbasham001",6,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Monday",33138,-358.5,-0.01,"Facilities"
" nbasham001",7,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",33415,-81.5,0,"Facilities"
" nbasham001",8,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",35112,1615.5,0.05,"Facilities"
" nbasham001",9,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Thursday",32832,-664.5,-0.02,"Facilities"
" ncalixto001",1,0.02,0.21,0.11,0.115,0.21,0.23,0.02,33496.5,"workday","Wednesday",33659,162.5,0,"Information Technology"
" ncalixto001",10,0.23,0.51,0.37,0.37,0.51,0.74,0.23,33496.5,"workday","Friday",35342,1845.5,0.06,"Information Technology"
" ncalixto001",13,0.03,0.21,0.12,0.12,0.21,0.24,0.03,33496.5,"workday","Monday",34510,1013.5,0.03,"Information Technology"
" ncalixto001",2,0.03,0.21,0.12,0.12,0.21,0.24,0.03,33496.5,"workday","Thursday",32919,-577.5,-0.02,"Information Technology"
" ncalixto001",3,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Friday",32977,-519.5,-0.02,"Information Technology"
" ncalixto001",31,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Tuesday",32599,-897.5,-0.03,"Information Technology"
" ncalixto001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",32883,-613.5,-0.02,"Information Technology"
" ncalixto001",7,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Tuesday",34623,1126.5,0.03,"Information Technology"
" ncalixto001",8,0.07,0.21,0.14,0.14,0.21,0.28,0.07,33496.5,"workday","Wednesday",34563,1066.5,0.03,"Information Technology"
" ncalixto001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33619,122.5,0,"Information Technology"
" ncelio001",1,0.49,0.69,0.59,0.59,0.69,1.18,0.49,33496.5,"workday","Wednesday",34321,824.5,0.02,"Administration"
" ncelio001",10,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",32701,-795.5,-0.02,"Administration"
" ncelio001",13,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33003,-493.5,-0.01,"Administration"
" ncelio001",2,0,0,0,0,0,0,0,33496.5,"workday","Thursday",33067,-429.5,-0.01,"Administration"
" ncelio001",3,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",32634,-862.5,-0.03,"Administration"
" ncelio001",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",33067,-429.5,-0.01,"Administration"
" ncelio001",6,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",35404,1907.5,0.06,"Administration"
" ncelio001",7,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Tuesday",36184,2687.5,0.08,"Administration"
" ncelio001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",32462,-1034.5,-0.03,"Administration"
" ncelio001",9,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Thursday",35356,1859.5,0.06,"Administration"
" ostrum001",1,0.15,0.41,0.28,0.28,0.41,0.56,0.15,33496.5,"workday","Wednesday",35207,1710.5,0.05,"Executive"
" ostrum001",10,0.17,0.48,0.32,0.325,0.48,0.65,0.17,33496.5,"workday","Friday",36155,2658.5,0.08,"Executive"
" ostrum001",11,1,0.48,0.74,0.74,1,1.48,0.48,0,"weekend","Saturday",14690,14690,1,"Executive"
" ostrum001",13,0.66,0.41,0.54,0.535,0.66,1.07,0.41,33496.5,"workday","Monday",34370,873.5,0.03,"Executive"
" ostrum001",2,0,0.11,0.05,0.055,0.11,0.11,0,33496.5,"workday","Thursday",29885,-3611.5,-0.11,"Executive"
" ostrum001",3,1,0.59,0.8,0.795,1,1.59,0.59,33496.5,"workday","Friday",0,-33496.5,-1,"Executive"
" ostrum001",31,1,0.19,0.6,0.595,1,1.19,0.19,33496.5,"workday","Tuesday",35179,1682.5,0.05,"Executive"
" ostrum001",6,0.19,0.41,0.3,0.3,0.41,0.6,0.19,33496.5,"workday","Monday",37187,3690.5,0.11,"Executive"
" ostrum001",7,0.15,0.41,0.28,0.28,0.41,0.56,0.15,33496.5,"workday","Tuesday",35465,1968.5,0.06,"Executive"
" ostrum001",8,0.1,0.26,0.18,0.18,0.26,0.36,0.1,33496.5,"workday","Wednesday",33185,-311.5,-0.01,"Executive"
" ostrum001",9,1,0.11,0.55,0.555,1,1.11,0.11,33496.5,"workday","Thursday",11585,-21911.5,-0.65,"Executive"
" pbeebe001",1,0.88,0.77,0.82,0.825,0.88,1.65,0.77,33496.5,"workday","Wednesday",33649,152.5,0,"HR"
" pbeebe001",10,0.06,0.4,0.23,0.23,0.4,0.46,0.06,33496.5,"workday","Friday",32555,-941.5,-0.03,"HR"
" pbeebe001",13,1,0.4,0.7,0.7,1,1.4,0.4,33496.5,"workday","Monday",37262,3765.5,0.11,"HR"
" pbeebe001",2,0.21,0.03,0.12,0.12,0.21,0.24,0.03,33496.5,"workday","Thursday",34399,902.5,0.03,"HR"
" pbeebe001",3,0.11,0.46,0.28,0.285,0.46,0.57,0.11,33496.5,"workday","Friday",36136,2639.5,0.08,"HR"
" pbeebe001",31,0.06,0.4,0.23,0.23,0.4,0.46,0.06,33496.5,"workday","Tuesday",32510,-986.5,-0.03,"HR"
" pbeebe001",6,0.16,0.31,0.24,0.235,0.31,0.47,0.16,33496.5,"workday","Monday",37257,3760.5,0.11,"HR"
" pbeebe001",7,0.13,0.03,0.08,0.08,0.13,0.16,0.03,33496.5,"workday","Tuesday",37019,3522.5,0.11,"HR"
" pbeebe001",8,0.47,0.4,0.44,0.435,0.47,0.87,0.4,33496.5,"workday","Wednesday",34677,1180.5,0.04,"HR"
" pbeebe001",9,0.14,0.03,0.09,0.085,0.14,0.17,0.03,33496.5,"workday","Thursday",37077,3580.5,0.11,"HR"
" pbueno001",1,0.05,0.24,0.14,0.145,0.24,0.29,0.05,33496.5,"workday","Wednesday",27773,-5723.5,-0.17,"Engineering"
" pbueno001",10,0.01,0.24,0.12,0.125,0.24,0.25,0.01,33496.5,"workday","Friday",27053,-6443.5,-0.19,"Engineering"
" pbueno001",13,0.19,0.47,0.33,0.33,0.47,0.66,0.19,33496.5,"workday","Monday",28073,-5423.5,-0.16,"Engineering"
" pbueno001",2,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Thursday",27413,-6083.5,-0.18,"Engineering"
" pbueno001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",26753,-6743.5,-0.2,"Engineering"
" pbueno001",31,0.05,0.47,0.26,0.26,0.47,0.52,0.05,33496.5,"workday","Tuesday",27833,-5663.5,-0.17,"Engineering"
" pbueno001",6,0.05,0.41,0.23,0.23,0.41,0.46,0.05,33496.5,"workday","Monday",27983,-5513.5,-0.16,"Engineering"
" pbueno001",7,0.12,0,0.06,0.06,0.12,0.12,0,33496.5,"workday","Tuesday",28493,-5003.5,-0.15,"Engineering"
" pbueno001",8,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",28313,-5183.5,-0.15,"Engineering"
" pbueno001",9,0.25,0,0.12,0.125,0.25,0.25,0,33496.5,"workday","Thursday",28041,-5455.5,-0.16,"Engineering"
" pratigan001",1,0.18,0.48,0.33,0.33,0.48,0.66,0.18,33496.5,"workday","Wednesday",34790,1293.5,0.04,"HR"
" pratigan001",10,0.17,0.35,0.26,0.26,0.35,0.52,0.17,33496.5,"workday","Friday",34250,753.5,0.02,"HR"
" pratigan001",13,0.84,0.3,0.57,0.57,0.84,1.14,0.3,33496.5,"workday","Monday",34175,678.5,0.02,"HR"
" pratigan001",2,0.19,0.35,0.27,0.27,0.35,0.54,0.19,33496.5,"workday","Thursday",35239,1742.5,0.05,"HR"
" pratigan001",3,0.18,0.17,0.18,0.175,0.18,0.35,0.17,33496.5,"workday","Friday",34636,1139.5,0.03,"HR"
" pratigan001",31,1,0.3,0.65,0.65,1,1.3,0.3,33496.5,"workday","Tuesday",36136,2639.5,0.08,"HR"
" pratigan001",6,0.17,0.35,0.26,0.26,0.35,0.52,0.17,33496.5,"workday","Monday",34354,857.5,0.03,"HR"
" pratigan001",7,1,0.3,0.65,0.65,1,1.3,0.3,33496.5,"workday","Tuesday",30806,-2690.5,-0.08,"HR"
" pratigan001",8,0.36,0.48,0.42,0.42,0.48,0.84,0.36,33496.5,"workday","Wednesday",29795,-3701.5,-0.11,"HR"
" pratigan001",9,0.15,0.35,0.25,0.25,0.35,0.5,0.15,33496.5,"workday","Thursday",32855,-641.5,-0.02,"HR"
" pyoung001",1,0.99,0.71,0.85,0.85,0.99,1.7,0.71,33496.5,"workday","Wednesday",20202,-13294.5,-0.4,"Facilities"
" pyoung001",10,0.59,0.03,0.31,0.31,0.59,0.62,0.03,33496.5,"workday","Friday",338,-33158.5,-0.99,"Facilities"
" pyoung001",13,1,0.32,0.66,0.66,1,1.32,0.32,33496.5,"workday","Monday",0,-33496.5,-1,"Facilities"
" pyoung001",2,0.6,0.03,0.32,0.315,0.6,0.63,0.03,33496.5,"workday","Thursday",344,-33152.5,-0.99,"Facilities"
" pyoung001",3,0.64,0.03,0.34,0.335,0.64,0.67,0.03,33496.5,"workday","Friday",385,-33111.5,-0.99,"Facilities"
" pyoung001",31,1,0.94,0.97,0.97,1,1.94,0.94,33496.5,"workday","Tuesday",33710,213.5,0.01,"Facilities"
" pyoung001",6,1,0.32,0.66,0.66,1,1.32,0.32,33496.5,"workday","Monday",0,-33496.5,-1,"Facilities"
" pyoung001",7,1,0.32,0.66,0.66,1,1.32,0.32,33496.5,"workday","Tuesday",0,-33496.5,-1,"Facilities"
" pyoung001",8,0.64,0.03,0.34,0.335,0.64,0.67,0.03,33496.5,"workday","Wednesday",383,-33113.5,-0.99,"Facilities"
" pyoung001",9,1,0.32,0.66,0.66,1,1.32,0.32,33496.5,"workday","Thursday",0,-33496.5,-1,"Facilities"
" pyoung002",1,1,0.76,0.88,0.88,1,1.76,0.76,33496.5,"workday","Wednesday",0,-33496.5,-1,"Facilities"
" pyoung002",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",33809,312.5,0.01,"Facilities"
" pyoung002",13,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",34200,703.5,0.02,"Facilities"
" pyoung002",2,0.2,0.76,0.48,0.48,0.76,0.96,0.2,33496.5,"workday","Thursday",33780,283.5,0.01,"Facilities"
" pyoung002",3,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",33809,312.5,0.01,"Facilities"
" pyoung002",31,1,0.76,0.88,0.88,1,1.76,0.76,33496.5,"workday","Tuesday",0,-33496.5,-1,"Facilities"
" pyoung002",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",34414,917.5,0.03,"Facilities"
" pyoung002",7,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Tuesday",35880,2383.5,0.07,"Facilities"
" pyoung002",8,0.2,0.76,0.48,0.48,0.76,0.96,0.2,33496.5,"workday","Wednesday",33823,326.5,0.01,"Facilities"
" pyoung002",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",32700,-796.5,-0.02,"Facilities"
" rfaralso001",1,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",33910,413.5,0.01,"Information Technology"
" rfaralso001",10,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",35272,1775.5,0.05,"Information Technology"
" rfaralso001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",33070,-426.5,-0.01,"Information Technology"
" rfaralso001",2,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Thursday",32770,-726.5,-0.02,"Information Technology"
" rfaralso001",3,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",32524,-972.5,-0.03,"Information Technology"
" rfaralso001",31,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33970,473.5,0.01,"Information Technology"
" rfaralso001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",34270,773.5,0.02,"Information Technology"
" rfaralso001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",34435,938.5,0.03,"Information Technology"
" rfaralso001",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",34270,773.5,0.02,"Information Technology"
" rfaralso001",9,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",34390,893.5,0.03,"Information Technology"
" rmieshaber001",1,0.36,0.22,0.29,0.29,0.36,0.58,0.22,33496.5,"workday","Wednesday",32770,-726.5,-0.02,"Administration"
" rmieshaber001",10,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",32464,-1032.5,-0.03,"Administration"
" rmieshaber001",13,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Monday",32419,-1077.5,-0.03,"Administration"
" rmieshaber001",2,0.16,0,0.08,0.08,0.16,0.16,0,33496.5,"workday","Thursday",31212,-2284.5,-0.07,"Administration"
" rmieshaber001",3,0.37,0.43,0.4,0.4,0.43,0.8,0.37,33496.5,"workday","Friday",33296,-200.5,-0.01,"Administration"
" rmieshaber001",31,0.17,0.3,0.24,0.235,0.3,0.47,0.17,33496.5,"workday","Tuesday",32276,-1220.5,-0.04,"Administration"
" rmieshaber001",6,0.11,0.52,0.32,0.315,0.52,0.63,0.11,33496.5,"workday","Monday",32396,-1100.5,-0.03,"Administration"
" rmieshaber001",7,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Tuesday",32469,-1027.5,-0.03,"Administration"
" rmieshaber001",8,0.07,0.57,0.32,0.32,0.57,0.64,0.07,33496.5,"workday","Wednesday",32576,-920.5,-0.03,"Administration"
" rmieshaber001",9,0.12,0.57,0.34,0.345,0.57,0.69,0.12,33496.5,"workday","Thursday",32756,-740.5,-0.02,"Administration"
" rpantanal001",1,0.05,0.52,0.29,0.285,0.52,0.57,0.05,33496.5,"workday","Wednesday",34174,677.5,0.02,"Administration"
" rpantanal001",10,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Friday",36167,2670.5,0.08,"Administration"
" rpantanal001",13,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",34355,858.5,0.03,"Administration"
" rpantanal001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",32099,-1397.5,-0.04,"Administration"
" rpantanal001",3,0.81,0.52,0.66,0.665,0.81,1.33,0.52,33496.5,"workday","Friday",17999,-15497.5,-0.46,"Administration"
" rpantanal001",31,0.21,0,0.1,0.105,0.21,0.21,0,33496.5,"workday","Tuesday",34310,813.5,0.02,"Administration"
" rpantanal001",6,0.06,0.57,0.32,0.315,0.57,0.63,0.06,33496.5,"workday","Monday",34465,968.5,0.03,"Administration"
" rpantanal001",7,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",34479,982.5,0.03,"Administration"
" rpantanal001",8,0.06,0.52,0.29,0.29,0.52,0.58,0.06,33496.5,"workday","Wednesday",34262,765.5,0.02,"Administration"
" rpantanal001",9,0.06,0.65,0.36,0.355,0.65,0.71,0.06,33496.5,"workday","Thursday",34393,896.5,0.03,"Administration"
" rparade001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",26701,-6795.5,-0.2,"Facilities"
" rparade001",10,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Friday",29461,-4035.5,-0.12,"Facilities"
" rparade001",13,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",27001,-6495.5,-0.19,"Facilities"
" rparade001",2,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Thursday",24901,-8595.5,-0.26,"Facilities"
" rparade001",3,0.12,0,0.06,0.06,0.12,0.12,0,33496.5,"workday","Friday",28801,-4695.5,-0.14,"Facilities"
" rparade001",31,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",25921,-7575.5,-0.23,"Facilities"
" rparade001",6,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Monday",29281,-4215.5,-0.13,"Facilities"
" rparade001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",26401,-7095.5,-0.21,"Facilities"
" rparade001",8,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Wednesday",25261,-8235.5,-0.25,"Facilities"
" rparade001",9,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Thursday",28861,-4635.5,-0.14,"Facilities"
" sbagni001",1,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",27203,-6293.5,-0.19,"Information Technology"
" sbagni001",10,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",27413,-6083.5,-0.18,"Information Technology"
" sbagni001",13,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Monday",27486,-6010.5,-0.18,"Information Technology"
" sbagni001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",26951,-6545.5,-0.2,"Information Technology"
" sbagni001",3,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Friday",27175,-6321.5,-0.19,"Information Technology"
" sbagni001",31,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",28015,-5481.5,-0.16,"Information Technology"
" sbagni001",6,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Monday",27794,-5702.5,-0.17,"Information Technology"
" sbagni001",7,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Tuesday",26515,-6981.5,-0.21,"Information Technology"
" sbagni001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",26815,-6681.5,-0.2,"Information Technology"
" sbagni001",9,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",27863,-5633.5,-0.17,"Information Technology"
" sflecha001",1,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Wednesday",33787,290.5,0.01,"Information Technology"
" sflecha001",10,0.21,0.43,0.32,0.32,0.43,0.64,0.21,33496.5,"workday","Friday",32466,-1030.5,-0.03,"Information Technology"
" sflecha001",13,0.15,0,0.08,0.075,0.15,0.15,0,33496.5,"workday","Monday",33507,10.5,0,"Information Technology"
" sflecha001",2,0.38,0.34,0.36,0.36,0.38,0.72,0.34,33496.5,"workday","Thursday",34391,894.5,0.03,"Information Technology"
" sflecha001",3,0.15,0.32,0.24,0.235,0.32,0.47,0.15,33496.5,"workday","Friday",33247,-249.5,-0.01,"Information Technology"
" sflecha001",31,0.48,0.77,0.62,0.625,0.77,1.25,0.48,33496.5,"workday","Tuesday",33907,410.5,0.01,"Information Technology"
" sflecha001",6,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Monday",33721,224.5,0.01,"Information Technology"
" sflecha001",7,0.39,0.62,0.5,0.505,0.62,1.01,0.39,33496.5,"workday","Tuesday",34307,810.5,0.02,"Information Technology"
" sflecha001",8,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Wednesday",34278,781.5,0.02,"Information Technology"
" sflecha001",9,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Thursday",33397,-99.5,0,"Information Technology"
" sflorez001",1,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",33368,-128.5,0,"Information Technology"
" sflorez001",10,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",33118,-378.5,-0.01,"Information Technology"
" sflorez001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",32416,-1080.5,-0.03,"Information Technology"
" sflorez001",2,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Thursday",34868,1371.5,0.04,"Information Technology"
" sflorez001",3,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",34558,1061.5,0.03,"Information Technology"
" sflorez001",31,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",33739,242.5,0.01,"Information Technology"
" sflorez001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",33548,51.5,0,"Information Technology"
" sflorez001",7,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",34328,831.5,0.02,"Information Technology"
" sflorez001",8,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",33797,300.5,0.01,"Information Technology"
" sflorez001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",33344,-152.5,0,"Information Technology"
" sfusil001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",34320,823.5,0.02,"Security"
" sfusil001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",34380,883.5,0.03,"Security"
" sfusil001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",34140,643.5,0.02,"Security"
" sfusil001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",34260,763.5,0.02,"Security"
" sfusil001",3,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",34260,763.5,0.02,"Security"
" sfusil001",31,0.14,0.61,0.38,0.375,0.61,0.75,0.14,33496.5,"workday","Tuesday",34080,583.5,0.02,"Security"
" sfusil001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33960,463.5,0.01,"Security"
" sfusil001",7,0.12,0.55,0.34,0.335,0.55,0.67,0.12,33496.5,"workday","Tuesday",34500,1003.5,0.03,"Security"
" sfusil001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",34320,823.5,0.02,"Security"
" sfusil001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",34320,823.5,0.02,"Security"
" slea001",1,1,1,1,1,1,2,1,33496.5,"workday","Wednesday",0,-33496.5,-1,"Security"
" slea001",10,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33737,240.5,0.01,"Security"
" slea001",13,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Monday",33422,-74.5,0,"Security"
" slea001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33175,-321.5,-0.01,"Security"
" slea001",3,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33557,60.5,0,"Security"
" slea001",31,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",33677,180.5,0.01,"Security"
" slea001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33352,-144.5,0,"Security"
" slea001",7,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33553,56.5,0,"Security"
" slea001",8,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",33209,-287.5,-0.01,"Security"
" slea001",9,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Thursday",33596,99.5,0,"Security"
" slowery001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",34741,1244.5,0.04,"Information Technology"
" slowery001",10,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Friday",35997,2500.5,0.07,"Information Technology"
" slowery001",13,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",34330,833.5,0.02,"Information Technology"
" slowery001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",35101,1604.5,0.05,"Information Technology"
" slowery001",3,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",33901,404.5,0.01,"Information Technology"
" slowery001",31,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",33790,293.5,0.01,"Information Technology"
" slowery001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",35161,1664.5,0.05,"Information Technology"
" slowery001",7,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",35029,1532.5,0.05,"Information Technology"
" slowery001",8,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Wednesday",35337,1840.5,0.05,"Information Technology"
" slowery001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",34196,699.5,0.02,"Information Technology"
" sparrino001",1,0.03,0.26,0.15,0.145,0.26,0.29,0.03,33496.5,"workday","Wednesday",36117,2620.5,0.08,"Engineering"
" sparrino001",10,0.05,0.26,0.16,0.155,0.26,0.31,0.05,33496.5,"workday","Friday",34725,1228.5,0.04,"Engineering"
" sparrino001",13,0.03,0.26,0.15,0.145,0.26,0.29,0.03,33496.5,"workday","Monday",33885,388.5,0.01,"Engineering"
" sparrino001",2,0.03,0.39,0.21,0.21,0.39,0.42,0.03,33496.5,"workday","Thursday",33917,420.5,0.01,"Engineering"
" sparrino001",3,0.04,0.26,0.15,0.15,0.26,0.3,0.04,33496.5,"workday","Friday",35205,1708.5,0.05,"Engineering"
" sparrino001",31,0.03,0.39,0.21,0.21,0.39,0.42,0.03,33496.5,"workday","Tuesday",35265,1768.5,0.05,"Engineering"
" sparrino001",6,0.04,0.26,0.15,0.15,0.26,0.3,0.04,33496.5,"workday","Monday",36105,2608.5,0.08,"Engineering"
" sparrino001",7,0.05,0.39,0.22,0.22,0.39,0.44,0.05,33496.5,"workday","Tuesday",34516,1019.5,0.03,"Engineering"
" sparrino001",8,0.04,0.26,0.15,0.15,0.26,0.3,0.04,33496.5,"workday","Wednesday",35345,1848.5,0.06,"Engineering"
" sparrino001",9,0.06,0.26,0.16,0.16,0.26,0.32,0.06,33496.5,"workday","Thursday",33704,207.5,0.01,"Engineering"
" ssinagra001",1,0.14,0,0.07,0.07,0.14,0.14,0,33496.5,"workday","Wednesday",32711,-785.5,-0.02,"Information Technology"
" ssinagra001",10,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",33115,-381.5,-0.01,"Information Technology"
" ssinagra001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",33475,-21.5,0,"Information Technology"
" ssinagra001",2,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Thursday",33469,-27.5,0,"Information Technology"
